song_name|artist_id|upload_time|tag|album_art|song_data_url|background_light|background_dark|waveform_data|song_duration
"Back Then"|7056|"11/11/2019"|"# Rock"|"https://i1.sndcdn.com/artworks-N2PvuC3eQnZV-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/05+Back+Then.m4a"|"(207, 124, 156)"|"(68, 68, 68)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-15.json"|252
"Fade Away"|8940|"12/12/2001"|"# Rock"|"https://i1.sndcdn.com/artworks-ead2c3d1-6bc3-435b-8893-f9dfec4948f9-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/05+Fade+Away.m4a"|"(204, 137, 100)"|"(42, 60, 84)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-16.json"|209
"Pay No Mind (feat. Passion Pit)"|3820|"01/01/2019"|"# Rock"|"https://i1.sndcdn.com/artworks-phOVVZaAWZjN-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/05+Pay+No+Mind+(feat.+Passion+Pit).m4a"|"(127.5, 127.5, 127.5)"|"(99, 53, 49)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-17.json"|249
"Pretty Lady"|8936|"01/07/2015"|"# Alternative"|"https://i1.sndcdn.com/artworks-000406962459-1rdszx-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/05+Pretty+Lady.m4a"|"(241, 44, 36)"|"(92, 65, 41)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-18.json"|220
"Notice Me"|2112|"09/25/2017"|"# Alternative"|"https://i1.sndcdn.com/artworks-jZ4MhgzsCeD2-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/07+Notice+Me.m4a"|"(210, 150, 27)"|"(63, 68, 71)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-19.json"|203
"The Buzz (feat. Mataya Young Tapz)"|6591|"12/12/2017"|"# Alternative"|"https://i1.sndcdn.com/artworks-X9ECgJjtm2D8-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/07+The+Buzz+(feat.+Mataya+_+Young+Tapz).m4a"|"(180, 73, 36)"|"(52, 52, 52)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-20.json"|221
"Alive 2"|1563|"11/11/2019"|"# Alternative"|"https://i1.sndcdn.com/artworks-LIfLnVPinpp9-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/08+Alive+2.m4a"|"(137, 66, 60)"|"(50, 28, 28)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-21.json"|285
"Lionhearted (feat. Urban Cone)"|5857|"08/12/2010"|"# Alternative"|"https://i1.sndcdn.com/artworks-6Ey9bVhrOQyd-0-t200x200.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/09+Lionhearted+(feat.+Urban+Cone).m4a"|"(220, 49, 45)"|"(87, 49, 44)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-22.json"|266
"Sleepyhead"|1080|"01/22/2018"|"# Alternative"|"https://i1.sndcdn.com/artworks-lLcfGeHyrwx7-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/09+Sleepyhead.m4a"|"(180, 133, 89)"|"(68, 60, 60)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-23.json"|174
"Keep It Mello (feat. Omar Linx)"|3811|"06/04/2014"|"# Alternative"|"https://i1.sndcdn.com/artworks-mJM0v8IbS9aC-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/10+Keep+It+Mello+(feat.+Omar+Linx).m4a"|"(42.5, 127.5, 212.5)"|"(56, 86, 98)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-24.json"|243
"Older"|7858|"05/23/2016"|"# Alternative"|"https://i1.sndcdn.com/artworks-7B9K1B0iCvNY-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/10+Older.m4a"|"(204, 28, 100)"|"(79, 69, 60)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-25.json"|234
"The Drugs"|5808|"12/12/2001"|"# Alternative"|"https://i1.sndcdn.com/artworks-nCnZ2AkxjTrQ-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/10+The+Drugs.m4a"|"(183, 97, 65)"|"(88, 55, 42)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-26.json"|262
"Sativa"|3886|"10/10/2019"|"# Alternative"|"https://i1.sndcdn.com/artworks-0bZv0PYGWBwf-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/13+Sativa.m4a"|"(146, 180, 31)"|"(59, 52, 32)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-27.json"|241
"Ain t My Fault (R3hab Remix)"|7197|"12/12/2017"|"# Rap"|"https://i1.sndcdn.com/artworks-rtbnf1jKMzhz-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Ain_t+My+Fault+(R3hab+Remix).mp3"|"(220, 48, 50)"|"(84, 60, 50)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-28.json"|159
"All We Know (feat. Phoebe Ryan)"|8337|"05/23/2016"|"# Rap"|"https://i1.sndcdn.com/artworks-SDlnsWZyrio9-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/All+We+Know+(feat.+Phoebe+Ryan).mp3"|"(211, 120, 44)"|"(72, 47, 75)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-29.json"|194
"Another Day In Paradise"|6589|"08/09/2017"|"# Rap"|"https://i1.sndcdn.com/artworks-SmwyhV0qHIWE-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Another+Day+In+Paradise.mp3"|"(118, 53, 202)"|"(70, 62, 46)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-30.json"|255
"Blame (feat. Elliphant)"|4790|"08/09/2005"|"# Rap"|"https://i1.sndcdn.com/artworks-000583028201-bn4fmb-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Blame+(feat.+Elliphant).mp3"|"(223, 170, 36)"|"(82, 62, 70)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-31.json"|218
"Bones"|1245|"06/04/2014"|"# Rap"|"https://i1.sndcdn.com/artworks-000596865161-eahd9u-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Bones.mp3"|"(212, 52, 44)"|"(68, 68, 68)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-32.json"|222
"Breathe"|7328|"11/11/2019"|"# Rap"|"https://i1.sndcdn.com/artworks-SrgiXRDU19C4-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Breathe.mp3"|"(188, 92, 100)"|"(98, 60, 50)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-33.json"|175
"Bring it Down (Dillistone Remix)"|2298|"10/10/2019"|"# Rap"|"https://i1.sndcdn.com/artworks-000548554350-12tdb6-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Bring+it+Down+(Dillistone+Remix).mp3"|"(212, 140, 126)"|"(82, 78, 48)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-34.json"|222
"Burn Wild (Young Bombs Remix)"|9832|"08/12/2010"|"# Rap"|"https://i1.sndcdn.com/artworks-000475341159-tb7dwe-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Burn+Wild+(Young+Bombs+Remix).mp3"|"(190, 60, 47)"|"(59, 68, 82)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-35.json"|213
"Came Up (feat. Post Malone Key!)"|2971|"12/12/2001"|"# Rap"|"https://i1.sndcdn.com/artworks-000600104264-gmv51b-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Came+Up+(feat.+Post+Malone+_+Key!).mp3"|"(143, 121.5, 112)"|"(92, 86, 41)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-36.json"|215
"Can t Hide (feat. Ashe)"|1609|"12/12/2017"|"# Rap"|"https://i1.sndcdn.com/artworks-Lo1kgdAhF1OY-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Can_t+Hide+(feat.+Ashe).mp3"|"(236, 52, 108)"|"(75, 58, 40)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-37.json"|184
"Catch Me (feat. Naaz) [Candlelight Remix]"|7179|"11/11/2019"|"# Rap"|"https://i1.sndcdn.com/artworks-000573126128-puhbim-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Catch+Me+(feat.+Naaz)+%5BCandlelight+Remix%5D.mp3"|"(188, 113, 57)"|"(57, 53, 89)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-38.json"|135
"Collapse 2.0 (feat. Memorecks)"|8401|"09/25/2017"|"# Classical"|"https://i1.sndcdn.com/artworks-000040918988-esouxl-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Collapse+2.0+(feat.+Memorecks).mp3"|"(204, 180, 148)"|"(42, 50, 79)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-39.json"|199
"Don t Let Me Down (3LAU Remix)"|294|"01/22/2018"|"# Classical"|"https://i1.sndcdn.com/artworks-000058981513-k0y8hd-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Don_t+Let+Me+Down+(3LAU+Remix).mp3"|"(64, 111, 172)"|"(50, 40, 86)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-40.json"|214
"Easy Go (feat. Delaney Jane)"|3011|"08/09/2017"|"# Classical"|"https://i1.sndcdn.com/artworks-000168832643-7s82pf-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Easy+Go+(feat.+Delaney+Jane).mp3"|"(237, 35, 130)"|"(89, 76, 60)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-41.json"|191
"Fast Car (feat. Dakota)"|560|"05/23/2016"|"# Classical"|"https://i1.sndcdn.com/artworks-OWKeuFYB0ezE-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Fast+Car+(feat.+Dakota).mp3"|"(171.5, 83.5, 142.5)"|"(84, 63, 48)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-42.json"|212
"Feel Good (feat. Daya)"|4856|"10/10/2019"|"# Classical"|"https://i1.sndcdn.com/artworks-000034641100-evi0kr-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Feel+Good+(feat.+Daya).mp3"|"(100, 60, 196)"|"(88, 85, 58)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-43.json"|252
"Fight Song"|6180|"12/12/2001"|"# Classical"|"https://i1.sndcdn.com/artworks-000045320385-poid7d-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Fight+Song.mp3"|"(192, 72, 119)"|"(74, 49, 37)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-44.json"|203
"Final Song"|2443|"12/12/2017"|"# Classical"|"https://i1.sndcdn.com/artworks-000019380068-n4ejak-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Final+Song.mp3"|"(250, 215, 40)"|"(64, 76, 50)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-45.json"|233
"Finish Line (feat. Doe Wright)"|1501|"10/30/2016"|"# Classical"|"https://i1.sndcdn.com/artworks-000075558132-fy5tv6-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Finish+Line+(feat.+Doe+Wright).mp3"|"(204, 170, 101)"|"(52, 65, 86)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-46.json"|180
"Flare Guns (feat. Chelsea Cutler)"|8477|"01/01/2019"|"# Classical"|"https://i1.sndcdn.com/artworks-000036757933-js2cma-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Flare+Guns+(feat.+Chelsea+Cutler).mp3"|"(50, 132, 205)"|"(88, 91, 45)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-47.json"|239
"Fortress (feat. Joni Fatora) [Just A Gent Remix]"|9946|"03/19/2014"|"# Classical"|"https://i1.sndcdn.com/artworks-000030026172-86m9z3-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Fortress+(feat.+Joni+Fatora)+%5BJust+A+Gent+Remix%5D.mp3"|"(63.75, 191.25, 63.75)"|"(81, 70, 51)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-48.json"|237
"Friend"|3521|"08/09/2017"|"# Classical"|"https://i1.sndcdn.com/artworks-000046826426-o7i9ki-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Friend.mp3"|"(37, 37, 233)"|"(67, 62, 80)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-49.json"|292
"Friends In The Dark (feat. Otis Parker)"|8722|"03/19/2014"|"# Classical"|"https://i1.sndcdn.com/artworks-000081944984-b29c1g-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Friends+In+The+Dark+(feat.+Otis+Parker).mp3"|"(174, 173, 67)"|"(95, 79, 120)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-50.json"|186
"Glory Gore (Unlike Pluto remix)"|9566|"11/11/2019"|"# Classical"|"https://i1.sndcdn.com/artworks-000385131576-r9bq1u-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Glory+_+Gore+(Unlike+Pluto+remix).mp3"|"(244, 203, 59)"|"(73, 73, 73)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-51.json"|204
"Hello (Marshmello Remix)"|5441|"05/23/2016"|"# Country"|"https://i1.sndcdn.com/artworks-2abcaf2b-d0f9-4ec8-ad38-e83cb2c79b27-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Hello+(Marshmello+Remix).mp3"|"(204, 38, 4)"|"(63, 63, 63)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-52.json"|233
"Hero (feat. Christina Perri)"|2992|"08/09/2005"|"# Country"|"https://i1.sndcdn.com/avatars-000331016690-g5utdg-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Hero+(feat.+Christina+Perri).mp3"|"(10, 144, 193)"|"(95, 100, 68)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-53.json"|198
"I Want U"|9441|"10/10/2019"|"# Country"|"https://i1.sndcdn.com/artworks-8p8VVow1ksFd-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/I+Want+U.mp3"|"(127.5, 127.5, 127.5)"|"(76, 60, 52)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-54.json"|212
"I Won t Let You Walk Away (feat. Madison Beer)"|1469|"12/12/2001"|"# Country"|"https://i1.sndcdn.com/artworks-RRKmVXcilWFq-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/I+Won_t+Let+You+Walk+Away+(feat.+Madison+Beer).mp3"|"(226, 140, 26)"|"(50, 75, 78)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-55.json"|165
"In The Name Of Love (feat. Bebe Rexha)"|9544|"05/23/2016"|"# Country"|"https://i1.sndcdn.com/artworks-hfeQFCFDyk9m-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/In+The+Name+Of+Love+(feat.+Bebe+Rexha).mp3"|"(168, 12, 20)"|"(68, 76, 60)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-56.json"|198
"Infinity (Illenium Remix)"|854|"01/22/2018"|"# Country"|"https://i1.sndcdn.com/artworks-8tFwryXE6Vf8-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Infinity+(Illenium+Remix).mp3"|"(127.5, 127.5, 127.5)"|"(66, 56, 45)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-57.json"|278
"It s All On U (feat. Liam O Donnell)"|147|"03/19/2014"|"# Country"|"https://i1.sndcdn.com/artworks-T57DemwYS2Ut-0-t500x500.png"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/It_s+All+On+U+(feat.+Liam+O_Donnell).mp3"|"(236.5, 180.5, 18.5)"|"(62, 65, 83)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-58.json"|204
"Leaves in the Pool"|2870|"10/30/2016"|"# Country"|"https://i1.sndcdn.com/artworks-wDrGREVyd670-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Leaves+in+the+Pool.mp3"|"(195, 55, 52)"|"(73, 72, 70)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-59.json"|218
"Light"|4223|"03/19/2014"|"# Country"|"https://i1.sndcdn.com/artworks-BWiOHpuSXLI0-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Light.mp3"|"(134, 124.5, 120.5)"|"(88, 70, 43)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-60.json"|240
"Limelight (feat. ROZES) [NGHTMRE Remix]"|9419|"12/12/2017"|"# Country"|"https://i1.sndcdn.com/artworks-bTfJN2R7JvO2-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Limelight+(feat.+ROZES)+%5BNGHTMRE+Remix%5D.mp3"|"(236, 61, 74)"|"(42, 36, 81)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-61.json"|255
"Lionhearted (Arty Remix) [feat. Urban Cone]"|8494|"08/09/2017"|"# Country"|"https://i1.sndcdn.com/artworks-wlTOSyD1USOC-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/09+Lionhearted+(feat.+Urban+Cone).m4a"|"(146, 77, 38)"|"(51, 65, 94)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-62.json"|216
"Lost in You"|5489|"09/25/2017"|"# Jazz"|"https://i1.sndcdn.com/artworks-GDBf848n0gXU-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Lost+in+You.mp3"|"(218, 125, 66)"|"(68, 60, 62)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-63.json"|207
"Love War (feat. Yade Lauren)"|8769|"04/07/2019"|"# Jazz"|"https://i1.sndcdn.com/artworks-NNYg9mnBGLA4-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Love+_+War+(feat.+Yade+Lauren).mp3"|"(214, 12, 20)"|"(118, 56, 34)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-64.json"|180
"Love Is Alive (feat. Elohim)"|5132|"01/22/2018"|"# Jazz"|"https://i1.sndcdn.com/artworks-PSisSikQ3kKg-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Love+Is+Alive+(feat.+Elohim).mp3"|"(54, 88, 180)"|"(60, 58, 110)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-65.json"|170
"Make Time"|5745|"01/01/2019"|"# Jazz"|"https://i1.sndcdn.com/artworks-ZqlrFViBYvXy-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Make+Time.mp3"|"(211, 135, 70)"|"(99, 76, 62)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-66.json"|203
"Mr. Brightside (Two Friends Remix)"|963|"05/23/2016"|"# Jazz"|"https://i1.sndcdn.com/artworks-1nyIGg9s8QpJ-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Mr.+Brightside+(Two+Friends+Remix).mp3"|"(200, 124, 44)"|"(78, 86, 83)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-67.json"|215
"Native Tongue"|5378|"01/01/2019"|"# Jazz"|"https://i1.sndcdn.com/artworks-I6rsKQDT2qNO-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Native+Tongue.mp3"|"(17, 37, 192)"|"(52, 60, 60)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-68.json"|178
"Neighborhood"|7782|"10/10/2019"|"# Jazz"|"https://i1.sndcdn.com/artworks-IrpdD6f2x9Dl-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Neighborhood.mp3"|"(39, 100, 123)"|"(66, 54, 50)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-69.json"|220
"No Coming Down (feat. Alex Wiley Sky Montique)"|4339|"08/09/2017"|"# Jazz"|"https://i1.sndcdn.com/artworks-fy1FosylY3EX-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/No+Coming+Down+(feat.+Alex+Wiley+_+Sky+Montique).mp3"|"(196, 100, 68)"|"(68, 57, 56)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-70.json"|195
"No Sunshine"|5098|"12/12/2017"|"# Jazz"|"https://i1.sndcdn.com/artworks-7iPQmkzcOvIL-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/No+Sunshine.mp3"|"(166, 52, 41)"|"(51, 69, 83)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-71.json"|178
"Nonsense (feat. Mark Foster)"|9333|"10/30/2016"|"# Jazz"|"https://i1.sndcdn.com/artworks-YcTk6qWXkwTM-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Nonsense+(feat.+Mark+Foster).mp3"|"(67, 117, 168)"|"(70, 65, 46)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-72.json"|226
"Nonsense (Live Edit)"|5255|"05/23/2016"|"# Jazz"|"https://i1.sndcdn.com/artworks-gfOJedqK130T-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Nonsense+(Live+Edit).mp3"|"(228, 116, 60)"|"(80, 77, 46)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-73.json"|148
"Nothin s on Fire"|6677|"04/07/2019"|"# Jazz"|"https://i1.sndcdn.com/artworks-YDKCgfEjZMJt-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Nothin_s+on+Fire.mp3"|"(193, 32, 36)"|"(59, 69, 74)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-74.json"|202
"Straightjacket"|2680|"08/09/2005"|"# Pop"|"https://i1.sndcdn.com/artworks-AeDN87vTNPV4-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Straightjacket.mp3"|"(236, 203, 43)"|"(89, 68, 45)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-75.json"|206
"Say It (feat. Tove Lo) (Illenium Remix)"|4102|"03/19/2014"|"# Pop"|"https://i1.sndcdn.com/artworks-jhOxifWB2PTy-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Say+It+(feat.+Tove+Lo)+(Illenium+Remix).mp3"|"(197, 52, 38)"|"(90, 55, 41)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-76.json"|267
"Say It (feat. Tove Lo)"|5491|"01/22/2018"|"# Pop"|"https://i1.sndcdn.com/artworks-000594137154-slmzbh-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Say+It+(feat.+Tove+Lo).mp3"|"(127.5, 127.5, 127.5)"|"(78, 61, 68)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-77.json"|262
"Shelter"|2841|"10/10/2019"|"# Pop"|"https://i1.sndcdn.com/artworks-000597764357-xcrg61-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Shelter.mp3"|"(74, 96, 186)"|"(79, 76, 52)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-78.json"|217
"Show Tell (feat. Claire Ridgely)"|278|"11/11/2019"|"# Pop"|"https://i1.sndcdn.com/artworks-aOOOBGtG3Vlz-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Show+_+Tell+(feat.+Claire+Ridgely).mp3"|"(188, 116, 44)"|"(52, 68, 84)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-79.json"|185
"Smoke Retribution (feat. Vince Staples Kuc%CC%8Cka)"|7798|"09/25/2017"|"# Pop"|"https://i1.sndcdn.com/artworks-000593311836-1ps4pc-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Smoke+_+Retribution+(feat.+Vince+Staples+_+Kuc%CC%8Cka).mp3"|"(100, 164, 184)"|"(75, 68, 65)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-80.json"|240
"Smoke Filled Room vs. The Buzz"|8894|"08/12/2010"|"# Pop"|"https://i1.sndcdn.com/artworks-uzih1iJQgQvj-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Smoke+Filled+Room+vs.+The+Buzz.mp3"|"(127.5, 127.5, 127.5)"|"(52, 70, 69)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-81.json"|206
"So Long (feat. Madi)"|5332|"08/09/2017"|"# Pop"|"https://i1.sndcdn.com/artworks-qgoFFOv8uhBj-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/So+Long+(feat.+Madi).mp3"|"(185, 121, 69)"|"(60, 59, 60)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-82.json"|178
"Perdoname (feat. Adrian Delgado Cy Cy)"|2235|"01/01/2019"|"# Pop"|"https://i1.sndcdn.com/artworks-000512905044-7r5f4k-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Perdoname+(feat.+Adrian+Delgado+_+Cy+Cy).mp3"|"(60, 93, 165)"|"(72, 64, 49)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-83.json"|269
